experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	CBS	359	1	B01	empty_AD	0	LW	3	4	NULL	4067
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	CBS	359	2	C01	PIAS2	6490	LW	3	4	NULL	6610
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	CBS	359	2	D01	empty_AD	0	LW	3	4	NULL	1518
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	CBS	359	3	E01	PIAS2	6490	LW	3	4	NULL	14239
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	CBS	359	3	F01	empty_AD	0	LW	3	4	NULL	8582
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	CBS	359	4	G01	PIAS2	6490	LW	3	4	NULL	10557
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	CBS	359	4	H01	empty_AD	0	LW	3	4	NULL	2
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	1	A02	PIAS2	6490	LW	3	4	NULL	13628
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	1	B02	KRT33B	6802	LW	3	4	NULL	16772
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	1	C02	POLR2G	71987	LW	3	4	NULL	11485
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	1	D02	empty_AD	0	LW	3	4	NULL	9072
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	2	E02	PIAS2	6490	LW	3	4	NULL	12606
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	2	F02	KRT33B	6802	LW	3	4	NULL	8555
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	2	G02	POLR2G	71987	LW	3	4	NULL	4728
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	2	H02	empty_AD	0	LW	3	4	NULL	14746
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	3	A03	PIAS2	6490	LW	3	4	NULL	12651
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	3	B03	KRT33B	6802	LW	3	4	NULL	14979
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	3	C03	POLR2G	71987	LW	3	3	NULL	11169
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	3	D03	empty_AD	0	LW	3	4	NULL	10104
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	4	E03	PIAS2	6490	LW	3	4	NULL	12317
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	4	F03	KRT33B	6802	LW	3	4	NULL	18177
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	4	G03	POLR2G	71987	LW	3	4	NULL	13671
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	4	H03	empty_AD	0	LW	3	4	NULL	17028
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	5	A04	PIAS2	6490	LW	3	4	NULL	8
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	5	B04	KRT33B	6802	LW	3	4	NULL	10
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	5	C04	POLR2G	71987	LW	3	3	NULL	17530
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	DES	12573	5	D04	empty_AD	0	LW	3	4	NULL	2937
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	1	E04	HBA1	2794	LW	3	4	NULL	33705
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	1	F04	empty_AD	0	LW	3	4	NULL	36289
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	2	G04	HBA1	2794	LW	3	4	NULL	24394
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	2	H04	empty_AD	0	LW	3	4	NULL	51612
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	3	A05	HBA1	2794	LW	3	4	NULL	32558
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	3	B05	empty_AD	0	LW	3	4	NULL	34389
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	4	C05	HBA1	2794	LW	3	4	NULL	51541
HsVcPillar2a2	XPKLWH	XPKLWH_sample_04	N_DB	O_AD	HBB	5808	4	D05	empty_AD	0	LW	3	4	NULL	55759
