experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	F08	KRT35	100014396	3AT	3	0	3	50415	39516
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	H07	KRT38	56827	3AT	3	0	2	54348	42455
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	D08	KRT40	54668	3AT	3	0	3	50782	40144
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	A08	TFIP11	5894	3AT	3	0	2	54419	42707
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	C08	TRIM54	55664	3AT	3	0	1	56859	45187
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	A09	empty-AD	0	3AT	3	0	0	210	3
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	LIG4	1884	1	H08	XRCC4	7515	3AT	3	4	3	32925	13323
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	LIG4	1884	1	A09	empty-AD	0	3AT	3	4	3	41271	2
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	G05	AP1B1	100000476	3AT	3	0	4	34196	24243
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	B07	AP1B1	100000476	3AT	3	0	4	35344	25193
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	D04	AP1B1	100000476	3AT	3	3	4	30268	21233
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	E05	AP2B1	4761	3AT	3	0	3	36557	26502
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	B04	AP2B1	4761	3AT	3	3	4	36091	25884
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	H06	AP2B1	4761	3AT	3	0	3	23405	16522
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	D07	MAGEA8	6552	3AT	3	0	4	39924	28309
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	A06	MAGEA8	6552	3AT	3	0	4	37099	26563
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	F04	MAGEA8	6552	3AT	3	3	4	27648	19572
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	E07	MYOG	11922	3AT	3	0	1	32122	22866
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	G04	MYOG	11922	3AT	3	3	3	38322	27512
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	B06	MYOG	11922	3AT	3	0	2	41578	29378
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	F06	NFIX	53964	3AT	3	0	3	40504	28035
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	C05	NFIX	53964	3AT	3	0	2	46693	33166
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	H03	NFIX	53964	3AT	3	3	3	45054	31930
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	B05	PER2	40080658	3AT	3	0	4	22857	15776
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	G03	PER2	40080658	3AT	3	3	4	32769	23027
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	E06	PER2	40080658	3AT	3	0	4	27993	19701
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	F05	PPP1R13B	70264	3AT	3	0	3	30853	22094
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	A07	PPP1R13B	70264	3AT	3	0	2	32297	22864
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	C04	PPP1R13B	70264	3AT	3	3	3	34053	24169
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	H05	PTPN3	54341	3AT	3	0	1	28303	20701
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	E04	PTPN3	54341	3AT	3	3	3	13168	9762
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	C07	PTPN3	54341	3AT	3	0	0	41	5
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	A04	SPERT	1611	3AT	3	3	4	30834	21509
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	D05	SPERT	1611	3AT	3	0	4	29413	20879
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	G06	SPERT	1611	3AT	3	0	4	30935	21369
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	D06	ZNF212	2500	3AT	3	0	2	37689	26611
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	F03	ZNF212	2500	3AT	3	3	3	41808	29831
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	A05	ZNF212	2500	3AT	3	0	2	19147	13732
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	2	C06	empty-AD	0	3AT	3	0	0	124	68
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	3	H04	empty-AD	0	3AT	3	3	3	40397	29563
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	MLH1	2713	1	F07	empty-AD	0	3AT	3	0	1	15345	11209
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	G01	BICRAL	54625	3AT	3	0	4	44966	33808
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	B02	NPAS2	70947	3AT	3	0	1	43480	34434
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	C02	RAD23A	7058	3AT	3	0	4	49250	37996
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	H01	RAD23B	150	3AT	3	0	4	51894	39286
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	D01	TCF12	11648	3AT	3	0	3	50031	38127
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	A02	TRAFD1	3799	3AT	3	0	2	41133	31274
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	E01	TRIM54	55664	3AT	3	0	4	41166	31337
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	D02	UBQLN1	2261	3AT	3	0	4	49288	36976
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	F01	VMAC	71503	3AT	3	0	2	54859	42716
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	NGLY1	5221	1	E02	empty-AD	0	3AT	3	0	0	52	1
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	NMNAT1	7675	1	A04	KPNA3	2347	3AT	3	0	3	31862	27717
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	NMNAT1	7675	1	H03	NMNAT1	7675	3AT	3	0	4	39376	34064
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	NMNAT1	7675	1	B04	empty-AD	0	3AT	3	0	0	13	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	PCYT1A	11386	1	H08	MAGEA3	100009500	3AT	3	0	2	39840	33131
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	PCYT1A	11386	1	G08	PCYT1A	11386	3AT	3	0	3	40076	34069
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	PCYT1A	11386	1	F08	PCYT1B	71081	3AT	3	0	2	43470	36825
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	PCYT1A	11386	1	A09	empty-AD	0	3AT	3	0	0	20	1
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	PHYH	2156	1	E04	MAGEA11	4361	3AT	3	0	0	17	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	PHYH	2156	1	F04	empty-AD	0	3AT	3	0	0	25	1
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	B05	CCDC14	2304	3AT	3	0	1	15850	12602
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	H05	CNTROB	12626	3AT	3	0	4	23243	18949
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	C05	COL17A1	100068264	3AT	3	0	3	12710	10348
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	G06	DVL3	9635	3AT	3	0	4	29591	23583
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	D06	IKZF1	2940	3AT	3	0	3	43667	32875
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	G05	KANK2	14983	3AT	3	0	1	3752	2983
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	F05	KLHL12	4623	3AT	3	0	2	60124	47764
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	B06	MCC	100067112	3AT	3	0	3	67485	53466
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	C06	PICK1	100000407	3AT	3	0	3	58618	47169
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	D05	TBC1D1	10585	3AT	3	0	4	20584	15905
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	H06	TNIP1	7045	3AT	3	0	4	43874	35507
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	A06	TRIM37	2078	3AT	3	0	4	23439	19016
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	E05	XRCC4	7515	3AT	3	0	4	21914	17965
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	F06	ZBTB14	53025	3AT	3	0	3	61648	48294
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	E06	ZNF639	753	3AT	3	0	3	29610	23561
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PNKP	9905	1	A07	empty-AD	0	3AT	3	0	0	612	22
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	E06	BIRC7	7606	3AT	3	0	3	18906	16038
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	F05	CCDC33	8359	3AT	3	0	2	32605	27668
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	D05	EFHC2	2098	3AT	3	0	1	30210	25374
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	G06	GAS8	71876	3AT	3	0	1	30992	26104
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	D06	GOLGA6L9	10460	3AT	3	0	4	35338	30054
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	B06	IKZF3	10016	3AT	3	0	4	35991	30632
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	C06	KCTD1	14221	3AT	3	0	1	31022	26623
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	H07	KCTD13	2245	3AT	3	0	1	37441	31525
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	G07	KRT75	100064207	3AT	3	0	3	31722	26956
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	B08	KRT76	100068229	3AT	3	0	1	33429	28404
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	E05	LZTS1	100069938	3AT	3	0	4	25860	22114
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	B05	MKRN3	13561	3AT	3	0	1	20710	17298
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	C07	NME1	3125	3AT	3	0	3	35113	30014
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	E07	POLR1D	2739	3AT	3	0	4	27330	23396
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	F07	POLR2J	12801	3AT	3	0	3	32623	27732
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	D07	SMN2	66	3AT	3	0	1	27290	23337
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	A07	SPERT	1611	3AT	3	0	2	27703	23443
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	H05	TAX1BP1	11567	3AT	3	0	3	35096	29782
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	F06	TFIP11	5894	3AT	3	0	4	34381	28970
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	H06	TNFAIP1	4622	3AT	3	0	1	32356	27940
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	B07	TRIM14	4976	3AT	3	0	1	35019	29997
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	A06	USP54	54957	3AT	3	0	3	32730	27770
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	C05	ZBED1	201	3AT	3	0	4	30768	26226
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	G05	ZIM2	71894	3AT	3	0	1	13290	11419
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	A08	ZRANB1	100016009	3AT	3	0	1	2732	2359
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	POLR1C	5431	1	C08	empty-AD	0	3AT	3	0	0	23	3
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PRF1	12025	1	F07	CYSRT1	13662	3AT	3	0	0	59	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PRF1	12025	1	G07	empty-AD	0	3AT	3	0	0	92	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PSAP	4252	1	C07	APPBP2	820	3AT	3	2	1	171581	57
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PSAP	4252	1	D07	PEX5	3037	3AT	3	2	1	202697	162
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PSAP	4252	1	B07	ZBED1	201	3AT	3	2	1	102492	25
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	PSAP	4252	1	E07	empty-AD	0	3AT	3	2	1	73909	65
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	RP2	11374	1	D08	OSTF1	5498	3AT	3	0	4	38179	32345
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	RP2	11374	1	E08	empty-AD	0	3AT	3	0	0	12	1
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	SEC23B	5053	1	G07	SEC24D	10125	3AT	3	0	4	26622	19165
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	SEC23B	5053	1	H07	empty-AD	0	3AT	3	0	0	46	6
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	SOX10	4177	1	C04	CRX	3015	3AT	3	0	2	7070	5713
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	SOX10	4177	1	B04	POU6F2	100016215	3AT	3	0	0	225	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	SOX10	4177	1	D04	empty-AD	0	3AT	3	0	0	281	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	STAT3	3224	1	A08	BMX	842	3AT	3	4	4	40264	29085
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	STAT3	3224	1	B08	empty-AD	0	3AT	3	4	4	36188	26632
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	STXBP1	7652	2	D11	STX5	7233	3AT	3	0	2	34520	26998
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	STXBP1	7652	1	G11	STX5	7233	3AT	3	0	3	51388	40057
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	STXBP1	7652	2	E11	TRIM38	2522	3AT	3	0	4	35263	27958
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	STXBP1	7652	1	H11	TRIM38	2522	3AT	3	0	4	41459	32150
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	STXBP1	7652	2	F11	empty-AD	0	3AT	3	0	0	68	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	STXBP1	7652	1	A12	empty-AD	0	3AT	3	0	0	47	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	SUCLA2	1598	1	D03	AGTRAP	7845	3AT	3	3	2	31591	3924
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	SUCLA2	1598	1	E03	CMTM5	869	3AT	3	3	3	60692	9159
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	SUCLA2	1598	1	F03	empty-AD	0	3AT	3	3	2	65626	243
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	G09	BOLL	9846	3AT	3	0	3	22149	18616
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	C10	CEP55	4717	3AT	3	0	3	16979	14315
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	D10	MAGED1	9625	3AT	3	0	4	22351	19154
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	B10	MAPK1IP1L	7591	3AT	3	0	2	18774	16132
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	F09	PLEKHG4	71027	3AT	3	0	0	21	2
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	A10	SF3B4	4249	3AT	3	0	3	18517	15685
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	H09	TFG	5933	3AT	3	0	3	16319	13931
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	TFG	5933	1	E10	empty-AD	0	3AT	3	0	0	10	3
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	TGFBI	3543	1	F02	S100P	2693	3AT	3	0	0	39	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	TGFBI	3543	1	G02	empty-AD	0	3AT	3	0	0	51	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	TGM1	100011404	1	F08	TGM1	100011404	3AT	3	1	4	9612	361
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	TGM1	100011404	1	G08	empty-AD	0	3AT	3	1	1	36312	23142
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	WWOX	3672	1	H01	ARRDC3	208	3AT	3	0	2	35536	31445
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	WWOX	3672	1	G01	DAZAP2	3598	3AT	3	0	3	38181	33315
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	WWOX	3672	1	A02	empty-AD	0	3AT	3	0	0	34	0
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	ACTN4	5082	1	B09	MYOZ2	5651	LW	3	0	4	7985	1523
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	ACTN4	5082	1	C09	empty-AD	0	LW	3	0	4	13867	4472
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	AIPL1	7167	1	D09	PLSCR3	6963	LW	3	0	4	8497	7285
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	AIPL1	7167	1	E09	empty-AD	0	LW	3	0	4	3772	3291
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	ASPA	8459	1	C04	ACY3	2837	LW	3	0	4	34218	28765
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	ASPA	8459	1	D04	empty-AD	0	LW	3	0	4	35405	29878
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	C10	ATN1	100070339	LW	3	3	4	116064	54712
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	E09	DAZAP2	3598	LW	3	3	4	15853	2931
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	C09	DVL1	11572	LW	3	3	4	27508	9747
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	A10	HSPB8	4066	LW	3	3	4	9350	4369
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	B10	MAGED1	9625	LW	3	3	4	20088	5385
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	G09	PDE9A	3048	LW	3	3	4	21227	7736
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	B09	PTPN21	100068246	LW	3	3	4	23379	7100
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	H09	RUNX1	70610	LW	3	3	4	7661	2315
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	F09	TP53BP2	55351	LW	3	3	4	6474	1519
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	D09	TRIP6	3907	LW	3	3	0	9	0
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BAG3	5066	1	D10	empty-AD	0	LW	3	3	4	31177	8788
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BSCL2	6644	1	H03	CYSRT1	13662	LW	3	0	4	39199	12373
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BSCL2	6644	1	G03	HOXA1	10057	LW	3	0	4	35004	12826
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	BSCL2	6644	1	A04	empty-AD	0	LW	3	0	4	140597	58342
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	CFAP410	12657	1	B09	GMCL1	4516	LW	3	0	4	3341	1719
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	CFAP410	12657	1	C09	empty-AD	0	LW	3	0	4	8021	5867
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	CFP	7637	1	G04	CYSRT1	13662	LW	3	0	4	1425	1169
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	CFP	7637	1	H04	GEMIN4	100067498	LW	3	0	4	4740	3922
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	CFP	7637	1	A05	empty-AD	0	LW	3	0	4	99843	70454
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	COQ8A	4043	1	D12	AGTRAP	7845	LW	3	0	4	40990	29324
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	COQ8A	4043	1	A01	CMTM5	869	LW	3	0	4	50283	38843
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	COQ8A	4043	1	C12	MAL2	581	LW	3	0	4	32990	23636
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	COQ8A	4043	1	B01	RABAC1	4757	LW	3	0	4	31639	24576
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	COQ8A	4043	1	B12	REEP6	2845	LW	3	0	4	33048	23386
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	COQ8A	4043	1	F12	SH3GLB1	4480	LW	3	0	4	42468	26333
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	COQ8A	4043	1	E12	TFIP11	5894	LW	3	0	4	25381	18986
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	COQ8A	4043	1	C01	empty-AD	0	LW	3	0	4	21881	16000
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	CTCF	6173	1	H02	TRAF2	9637	LW	3	3	4	35508	0
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	CTCF	6173	1	A03	empty-AD	0	LW	3	3	4	11216	0
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	DNMT3A	11403	1	D09	MDFI	5143	LW	3	0	4	51	12
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	DNMT3A	11403	1	E09	empty-AD	0	LW	3	0	4	12602	8768
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	EEF1A2	3146	1	B03	TTLL12	3479	LW	3	0	4	10673	1544
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	EEF1A2	3146	1	C03	empty-AD	0	LW	3	0	4	101766	54410
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	G02	BANF1	5772	LW	3	0	4	13957	12245
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	D02	CATSPER1	1769	LW	3	0	4	15401	13321
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	E03	CCDC155	9267	LW	3	0	4	31593	26449
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	F03	FATE1	1868	LW	3	0	4	13588	11791
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	B03	GRAMD2A	100064217	LW	3	0	4	18215	15870
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	A03	HSF2BP	100070143	LW	3	0	4	23595	20032
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	B02	LUZP4	56463	LW	3	0	4	26633	23428
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	D03	MEOX1	13795	LW	3	0	4	12836	11073
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	C03	MEOX2	824	LW	3	0	4	31216	26513
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	E02	REL	53942	LW	3	0	4	24793	21082
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	C02	STX1A	12260	LW	3	0	4	15272	13343
