experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	SNAP25	2998	1	B08	STX11	9297	3AT	2	0	2	NULL	5175
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	SNAP25	2998	1	C08	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	TMEM199	13540	1	D08	STX1A	12260	3AT	2	0	2	NULL	3057
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	TMEM199	13540	1	E08	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	CLDN19	9634	1	F08	KRT31	56141	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	CLDN19	9634	1	G08	KRT34	13600	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	CLDN19	9634	1	H08	MFF	956	3AT	2	0	2	NULL	11896
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	CLDN19	9634	1	A09	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	B09	RALY	71484	3AT	2	0	4	NULL	13842
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	C09	ZNF408	252	3AT	2	0	2	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	D09	WDYHV1	4786	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	E09	METTL13	2644	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	F09	ZNF385C	15010	3AT	2	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	G09	RALYL	2208	3AT	2	0	3	NULL	13857
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	H09	THAP1	1668	3AT	2	0	4	NULL	15239
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	THAP1	1668	1	A10	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	NEUROG3	54175	1	B10	TCF4	56644	3AT	2	0	4	NULL	11657
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	NEUROG3	54175	1	C10	TCF12	11648	3AT	2	0	4	NULL	9985
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	NEUROG3	54175	1	D10	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	CSNK2B	71965	1	E10	TRIM54	55664	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	CSNK2B	71965	1	F10	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	HPRT1	7982	1	G10	HPRT1	7982	3AT	2	0	3	NULL	13111
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	HPRT1	7982	1	H10	PRTFDC1	2860	3AT	2	0	4	NULL	19646
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	HPRT1	7982	1	A11	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	LHFPL5	2012	1	B11	CCDC155	9267	3AT	2	0	2	NULL	11248
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	LHFPL5	2012	1	C11	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	PDE4D	9020	1	D11	COIL	6448	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	PDE4D	9020	1	E11	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	PLP1	4062	1	F11	STX1A	12260	3AT	2	0	2	NULL	10704
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	PLP1	4062	1	G11	CREB3L1	7617	3AT	2	0	2	NULL	11757
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	PLP1	4062	1	H11	PTPRN	4946	3AT	2	0	3	NULL	2129
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	PLP1	4062	1	A12	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	TPK1	14468	1	B12	TPK1	14468	3AT	2	2	4	NULL	1441
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	TPK1	14468	1	C12	emptyAD	0	3AT	2	2	2	NULL	105
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	TPM1	11872	1	D12	MAD1L1	6811	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	TPM1	11872	1	E12	KXD1	4621	3AT	2	0	4	NULL	5682
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	M_DB_DB_n_for	D_AD_term_i5	TPM1	11872	1	F12	emptyAD	0	3AT	2	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	INS	5628	1	A01	CYSRT1	13662	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	INS	5628	1	B01	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	ATP6V0C	6959	1	C01	CLEC17A	70810	3AT	3	0	4	NULL	9378
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	ATP6V0C	6959	1	D01	MSR1	14311	3AT	3	0	2	NULL	9776
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	ATP6V0C	6959	1	E01	MCEMP1	71885	3AT	3	0	4	NULL	9457
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	ATP6V0C	6959	1	F01	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	HINT1	1841	1	G01	CPSF7	2549	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	HINT1	1841	1	H01	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	SH2D1A	13022	1	A02	LHX3	100016058	3AT	3	0	3	NULL	12088
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	SH2D1A	13022	1	B02	emptyAD	0	3AT	3	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TTR	8999	1	C02	ATF5	3490	3AT	3	0	3	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TTR	8999	1	D02	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM2	1	1	E02	TBC1D1	10585	3AT	3	0	4	NULL	7760
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM2	1	1	F02	CAMTA2	9711	3AT	3	0	4	NULL	6956
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM2	1	1	G02	IQCE	14968	3AT	3	0	4	NULL	4
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM2	1	1	H02	C11orf65	2162	3AT	3	0	4	NULL	15454
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM2	1	1	A03	POC5	52781	3AT	3	0	3	NULL	12185
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM2	1	1	B03	IQCG	100066775	3AT	3	0	3	NULL	6338
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM2	1	1	C03	emptyAD	0	3AT	3	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM3	3484	1	D03	TBC1D1	10585	3AT	3	0	4	NULL	7631
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM3	3484	1	E03	CAMTA2	9711	3AT	3	0	2	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM3	3484	1	F03	IQCE	14968	3AT	3	0	3	NULL	74
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM3	3484	1	G03	C11orf65	2162	3AT	3	0	4	NULL	100
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM3	3484	1	H03	POC5	52781	3AT	3	0	1	NULL	7
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM3	3484	1	A04	IQCG	100066775	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CALM3	3484	1	B04	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PMP22	7323	1	C04	EDA	54326	3AT	3	0	3	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PMP22	7323	1	D04	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PPIL1	3755	1	E04	TCF4	56644	3AT	3	0	2	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PPIL1	3755	1	F04	COL17A1	100068264	3AT	3	0	4	NULL	8058
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PPIL1	3755	1	G04	N4BP2L2	2958	3AT	3	0	2	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PPIL1	3755	1	H04	KPRP	100016119	3AT	3	0	3	NULL	10105
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PPIL1	3755	1	A05	SNW1	52879	3AT	3	0	4	NULL	974
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PPIL1	3755	1	B05	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TCAP	6345	1	C05	IKZF3	10016	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TCAP	6345	1	D05	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	VHL	13320	1	E05	HSF2BP	100070143	3AT	3	0	3	NULL	6217
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	VHL	13320	1	F05	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CRYAB	5585	1	G05	FP236240.1	13813	3AT	3	0	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CRYAB	5585	1	H05	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	FGF12	1161	1	A06	STAC3	4447	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	FGF12	1161	1	B06	RNF151	56094	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	FGF12	1161	1	C06	DACH1	6254	3AT	3	0	0	NULL	3
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	FGF12	1161	1	D06	RBAK	70682	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	FGF12	1161	1	E06	THAP1	1668	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	FGF12	1161	1	F06	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PTCH1	14122	1	G06	APPBP2	820	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PTCH1	14122	1	H06	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	IFT27	7972	1	A07	HSPB11	5491	3AT	3	0	4	NULL	16840
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	IFT27	7972	1	B07	emptyAD	0	3AT	3	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	NRAS	5462	1	C07	RIN1	7142	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	NRAS	5462	1	D07	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CDC42	399	1	E07	CDC42EP1	6819	3AT	3	0	4	NULL	17223
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CDC42	399	1	F07	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	RHOA	5810	1	G07	ARHGEF2	455	3AT	3	0	0	NULL	4
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	RHOA	5810	1	H07	RIPOR2	1818	3AT	3	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	RHOA	5810	1	A08	emptyAD	0	3AT	3	0	0	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	SNAP25	2998	1	B08	STX11	9297	3AT	3	0	2	NULL	5757
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	SNAP25	2998	1	C08	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TMEM199	13540	1	D08	STX1A	12260	3AT	3	0	2	NULL	6548
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TMEM199	13540	1	E08	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CLDN19	9634	1	F08	KRT31	56141	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CLDN19	9634	1	G08	KRT34	13600	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CLDN19	9634	1	H08	MFF	956	3AT	3	0	2	NULL	8242
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CLDN19	9634	1	A09	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	B09	RALY	71484	3AT	3	0	4	NULL	15700
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	C09	ZNF408	252	3AT	3	0	2	NULL	9258
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	D09	WDYHV1	4786	3AT	3	0	0	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	E09	METTL13	2644	3AT	3	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	F09	ZNF385C	15010	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	G09	RALYL	2208	3AT	3	0	3	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	H09	THAP1	1668	3AT	3	0	4	NULL	8958
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	THAP1	1668	1	A10	emptyAD	0	3AT	3	0	0	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	NEUROG3	54175	1	B10	TCF4	56644	3AT	3	0	4	NULL	10914
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	NEUROG3	54175	1	C10	TCF12	11648	3AT	3	0	4	NULL	10444
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	NEUROG3	54175	1	D10	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CSNK2B	71965	1	E10	TRIM54	55664	3AT	3	0	1	NULL	672
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	CSNK2B	71965	1	F10	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	HPRT1	7982	1	G10	HPRT1	7982	3AT	3	0	3	NULL	3847
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	HPRT1	7982	1	H10	PRTFDC1	2860	3AT	3	0	4	NULL	11582
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	HPRT1	7982	1	A11	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	LHFPL5	2012	1	B11	CCDC155	9267	3AT	3	0	2	NULL	6777
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	LHFPL5	2012	1	C11	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PDE4D	9020	1	D11	COIL	6448	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PDE4D	9020	1	E11	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PLP1	4062	1	F11	STX1A	12260	3AT	3	0	2	NULL	7154
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PLP1	4062	1	G11	CREB3L1	7617	3AT	3	0	2	NULL	2248
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PLP1	4062	1	H11	PTPRN	4946	3AT	3	0	3	NULL	10252
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	PLP1	4062	1	A12	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TPK1	14468	1	B12	TPK1	14468	3AT	3	2	4	NULL	9344
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TPK1	14468	1	C12	emptyAD	0	3AT	3	2	2	NULL	54
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TPM1	11872	1	D12	MAD1L1	6811	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TPM1	11872	1	E12	KXD1	4621	3AT	3	0	4	NULL	13135
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	O_DB_DB_n_for	N_AD_term_i5	TPM1	11872	1	F12	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	INS	5628	1	A01	CYSRT1	13662	LW	1	NULL	4	NULL	4489
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	INS	5628	1	B01	emptyAD	0	LW	1	NULL	4	NULL	12550
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	ATP6V0C	6959	1	C01	CLEC17A	70810	LW	1	NULL	4	NULL	12382
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	ATP6V0C	6959	1	D01	MSR1	14311	LW	1	NULL	4	NULL	14466
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	ATP6V0C	6959	1	E01	MCEMP1	71885	LW	1	NULL	4	NULL	34136
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	ATP6V0C	6959	1	F01	emptyAD	0	LW	1	NULL	4	NULL	14208
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	HINT1	1841	1	G01	CPSF7	2549	LW	1	NULL	4	NULL	13886
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	HINT1	1841	1	H01	emptyAD	0	LW	1	NULL	4	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	SH2D1A	13022	1	A02	LHX3	100016058	LW	1	NULL	4	NULL	19941
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	SH2D1A	13022	1	B02	emptyAD	0	LW	1	NULL	4	NULL	11189
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	TTR	8999	1	C02	ATF5	3490	LW	1	NULL	4	NULL	12954
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	TTR	8999	1	D02	emptyAD	0	LW	1	NULL	4	NULL	14158
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM2	1	1	E02	TBC1D1	10585	LW	1	NULL	4	NULL	13594
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM2	1	1	F02	CAMTA2	9711	LW	1	NULL	4	NULL	9949
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM2	1	1	G02	IQCE	14968	LW	1	NULL	4	NULL	9693
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM2	1	1	H02	C11orf65	2162	LW	1	NULL	4	NULL	10091
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM2	1	1	A03	POC5	52781	LW	1	NULL	4	NULL	8801
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM2	1	1	B03	IQCG	100066775	LW	1	NULL	4	NULL	12480
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM2	1	1	C03	emptyAD	0	LW	1	NULL	4	NULL	11860
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM3	3484	1	D03	TBC1D1	10585	LW	1	NULL	4	NULL	11711
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM3	3484	1	E03	CAMTA2	9711	LW	1	NULL	4	NULL	22248
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM3	3484	1	F03	IQCE	14968	LW	1	NULL	4	NULL	11725
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM3	3484	1	G03	C11orf65	2162	LW	1	NULL	4	NULL	13773
HsVcPPIP02rdo	NULL	9N4QRD_sample_01	K_DB_DB_n_for	E_AD_term_i5	CALM3	3484	1	H03	POC5	52781	LW	1	NULL	4	NULL	11521
