experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMARCE1	5702	1	B10	DISC1	72137	3AT	1	4	2707	2204
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMARCE1	5702	1	C10	KRT37	100014378	3AT	1	4	3535	2907
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMARCE1	5702	1	D10	CEP170	1496	3AT	1	4	7199	6023
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMARCE1	5702	1	E10	IFT88	100011347	3AT	1	4	3934	3138
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMARCE1	5702	1	F10	KRT27	100066360	3AT	1	4	11690	6867
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMARCE1	5702	1	G10	KRT16	100011278	3AT	1	4	8768	7341
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMARCE1	5702	1	H10	empty-AD	0	3AT	1	0	62	5
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	A11	LHX3	100016058	3AT	1	4	4293	3763
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	B11	GMCL1	4516	3AT	1	4	4857	4217
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	C11	SF3A2	100011241	3AT	1	4	6784	5945
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	D11	KRTAP9-8	71628	3AT	1	3	5857	5118
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	E11	KRTAP9-3	71609	3AT	1	4	5705	4947
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	F11	MDFI	5143	3AT	1	4	6380	5554
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	G11	LHX4	6869	3AT	1	4	7229	6346
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	H11	KRTAP10-8	56717	3AT	1	4	7421	6508
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	YY1	2339	1	A12	empty-AD	0	3AT	1	0	6	0
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMAD3	11805	1	B12	CCDC33	8359	3AT	1	4	4845	4025
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMAD3	11805	1	C12	FOXH1	40080553	3AT	1	4	330	260
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMAD3	11805	1	D12	BLZF1	13067	3AT	1	3	3796	3158
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMAD3	11805	1	E12	SMURF2	71704	3AT	1	4	5065	4220
HsVcPPIP02a1	J37X7P_3_sample_3	J_DB	C_AD	SMAD3	11805	1	F12	NEDD4	100068511	3AT	1	4	5310	4367
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DCX	8416	1	A01	MTUS2	9746	3AT	2	0	42	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DCX	8416	1	B01	MID2	1074	3AT	2	0	34	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DCX	8416	1	C01	ZBTB5	6813	3AT	2	0	34	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DCX	8416	1	D01	ZRANB1	100016009	3AT	2	0	18	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DCX	8416	1	E01	empty-AD	0	3AT	2	0	12	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	HMBS	2803	1	F01	PICK1	100000407	3AT	2	3	11179	10006
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	HMBS	2803	1	G01	empty-AD	0	3AT	2	0	19	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	ADPRS	7366	1	H01	TNKS	100080795	3AT	2	3	9	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	ADPRS	7366	1	A02	empty-AD	0	3AT	2	0	29	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SULT2B1	2613	1	B02	SULT1B1	6339	3AT	2	4	10871	6365
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SULT2B1	2613	1	C02	ALS2CR12	9241	3AT	2	4	6066	5313
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SULT2B1	2613	1	D02	empty-AD	0	3AT	2	0	14	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	UROD	3732	1	E02	PHKA2	100010020	3AT	2	4	6826	5656
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	UROD	3732	1	F02	empty-AD	0	3AT	2	0	12	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	PEX3	798	1	G02	PEX19	3171	3AT	2	4	8587	7202
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	PEX3	798	1	H02	empty-AD	0	3AT	2	0	19	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	ACTG1	3123	1	A03	CFL2	6329	3AT	2	3	5987	4742
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	ACTG1	3123	1	B03	CFL1	371	3AT	2	0	60	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	ACTG1	3123	1	C03	CAP2	5807	3AT	2	3	7714	6319
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	ACTG1	3123	1	D03	empty-AD	0	3AT	2	0	31	1
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	GALT	300	1	E03	NQO1	100010599	3AT	2	0	18	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	GALT	300	1	F03	empty-AD	0	3AT	2	0	14	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SFTPB	9818	1	G03	MEOX2	824	3AT	2	0	6	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SFTPB	9818	1	H03	empty-AD	0	3AT	2	0	12	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	PRKAR1A	2455	1	A04	C2orf88	5065	3AT	2	4	4045	3528
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	PRKAR1A	2455	1	B04	empty-AD	0	3AT	2	4	6214	5384
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	TGFB1	2595	1	C04	HOXA1	10057	3AT	2	0	6	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	TGFB1	2595	1	D04	ADAMTSL4	9414	3AT	2	0	9	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	TGFB1	2595	1	E04	LPXN	7357	3AT	2	0	22	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	TGFB1	2595	1	F04	LCE1D	100064144	3AT	2	0	23	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	TGFB1	2595	1	G04	LCE3B	100064149	3AT	2	0	12	1
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	TGFB1	2595	1	H04	empty-AD	0	3AT	2	0	4	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DPF2	190	1	A05	PICK1	100000407	3AT	2	4	2857	2292
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DPF2	190	1	B05	HSF2BP	100070143	3AT	2	4	3793	2974
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	DPF2	190	1	C05	empty-AD	0	3AT	2	0	8	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	D05	JADE2	12437	3AT	2	3	5917	4884
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	E05	NFYA	2092	3AT	2	4	6595	5403
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	F05	STAC3	4447	3AT	2	4	3177	2605
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	G05	LHX3	100016058	3AT	2	4	6770	5596
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	H05	TRIM41	7881	3AT	2	4	6520	5355
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	A06	FCHO1	55475	3AT	2	4	4508	3691
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	B06	CSNK2B	71965	3AT	2	4	6155	5052
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	C06	THAP1	1668	3AT	2	4	7677	6335
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	D06	KIF24	52949	3AT	2	4	6369	5304
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	E06	TSPYL2	100002000	3AT	2	4	6	1
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	F06	CT45A1	100015459	3AT	2	0	5	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	G06	MEOX2	824	3AT	2	3	2860	2377
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	H06	MEOX1	13795	3AT	2	3	7914	6550
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	A07	PAX6	100009072	3AT	2	3	7819	6424
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	B07	KEAP1	244	3AT	2	3	5561	4622
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	C07	ATN1	100070339	3AT	2	4	4667	3909
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	CSNK2A1	6699	1	D07	empty-AD	0	3AT	2	0	3	1
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	PHKG2	7463	1	E07	PHKA2	100010020	3AT	2	4	3664	3057
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	PHKG2	7463	1	F07	empty-AD	0	3AT	2	0	8	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	G07	VPS52	12541	3AT	2	4	4881	3985
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	H07	CCDC136	52859	3AT	2	4	3867	3205
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	A08	MIPOL1	11163	3AT	2	3	7881	6574
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	B08	AMOTL2	2910	3AT	2	4	5475	4627
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	C08	FSD2	54901	3AT	2	4	6144	5151
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	D08	CCHCR1	53053	3AT	2	4	4075	3383
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	E08	CDR2	7682	3AT	2	4	4460	3693
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	F08	GOLGA6L9	10460	3AT	2	4	6547	5605
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	G08	TFIP11	5894	3AT	2	4	7464	6164
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	H08	KRT31	56141	3AT	2	4	3170	2602
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	A09	TRIM54	55664	3AT	2	4	3608	2937
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	B09	KRT39	100064009	3AT	2	4	4259	3514
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	C09	MTUS2	9746	3AT	2	4	6358	5321
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	D09	KRT40	54668	3AT	2	3	4391	3637
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	E09	TRIP10	6046	3AT	2	4	7018	5831
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	F09	GRIPAP1	100011508	3AT	2	4	772	633
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	G09	KRT35	100014396	3AT	2	4	3408	2800
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	H09	PSMC6	5607	3AT	2	4	4568	3781
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	A10	RALBP1	2384	3AT	2	4	5785	4850
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	B10	DISC1	72137	3AT	2	4	5895	4869
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	C10	KRT37	100014378	3AT	2	4	4041	3310
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	D10	CEP170	1496	3AT	2	4	7092	5872
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	E10	IFT88	100011347	3AT	2	4	4604	3778
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	F10	KRT27	100066360	3AT	2	4	4881	4069
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	G10	KRT16	100011278	3AT	2	4	7790	6504
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMARCE1	5702	1	H10	empty-AD	0	3AT	2	0	3	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	A11	LHX3	100016058	3AT	2	4	7657	6645
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	B11	GMCL1	4516	3AT	2	4	6184	5405
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	C11	SF3A2	100011241	3AT	2	4	5270	4581
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	D11	KRTAP9-8	71628	3AT	2	3	3305	2895
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	E11	KRTAP9-3	71609	3AT	2	4	6591	5787
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	F11	MDFI	5143	3AT	2	4	4945	4272
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	G11	LHX4	6869	3AT	2	4	4823	4194
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	H11	KRTAP10-8	56717	3AT	2	4	5399	4736
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	YY1	2339	1	A12	empty-AD	0	3AT	2	0	13	0
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMAD3	11805	1	B12	CCDC33	8359	3AT	2	4	5841	4876
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMAD3	11805	1	C12	FOXH1	40080553	3AT	2	4	7543	6248
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMAD3	11805	1	D12	BLZF1	13067	3AT	2	3	4867	4113
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMAD3	11805	1	E12	SMURF2	71704	3AT	2	4	6757	5642
HsVcPPIP02a1	J37X7P_3_sample_3	G_DB	D_AD	SMAD3	11805	1	F12	NEDD4	100068511	3AT	2	4	2863	2357
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DCX	8416	1	A01	MTUS2	9746	3AT	3	0	97	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DCX	8416	1	B01	MID2	1074	3AT	3	1	4502	3787
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DCX	8416	1	C01	ZBTB5	6813	3AT	3	0	20	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DCX	8416	1	D01	ZRANB1	100016009	3AT	3	0	32	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DCX	8416	1	E01	empty-AD	0	3AT	3	0	3	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	HMBS	2803	1	F01	PICK1	100000407	3AT	3	3	10488	9245
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	HMBS	2803	1	G01	empty-AD	0	3AT	3	0	21	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	ADPRS	7366	1	H01	TNKS	100080795	3AT	3	3	11425	9227
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	ADPRS	7366	1	A02	empty-AD	0	3AT	3	0	17	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SULT2B1	2613	1	B02	SULT1B1	6339	3AT	3	4	11473	10051
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SULT2B1	2613	1	C02	ALS2CR12	9241	3AT	3	4	10257	9067
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SULT2B1	2613	1	D02	empty-AD	0	3AT	3	0	26	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	UROD	3732	1	E02	PHKA2	100010020	3AT	3	4	6	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	UROD	3732	1	F02	empty-AD	0	3AT	3	0	2321	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	PEX3	798	1	G02	PEX19	3171	3AT	3	4	13280	11180
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	PEX3	798	1	H02	empty-AD	0	3AT	3	0	24	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	ACTG1	3123	1	A03	CFL2	6329	3AT	3	3	16170	13286
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	ACTG1	3123	1	B03	CFL1	371	3AT	3	0	26	2
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	ACTG1	3123	1	C03	CAP2	5807	3AT	3	3	14562	11972
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	ACTG1	3123	1	D03	empty-AD	0	3AT	3	0	18	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	GALT	300	1	E03	NQO1	100010599	3AT	3	0	11	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	GALT	300	1	F03	empty-AD	0	3AT	3	0	20	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SFTPB	9818	1	G03	MEOX2	824	3AT	3	0	12	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SFTPB	9818	1	H03	empty-AD	0	3AT	3	0	5	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	PRKAR1A	2455	1	A04	C2orf88	5065	3AT	3	4	18066	15421
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	PRKAR1A	2455	1	B04	empty-AD	0	3AT	3	4	10599	9108
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	TGFB1	2595	1	C04	HOXA1	10057	3AT	3	0	19	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	TGFB1	2595	1	D04	ADAMTSL4	9414	3AT	3	0	11	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	TGFB1	2595	1	E04	LPXN	7357	3AT	3	0	28	1
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	TGFB1	2595	1	F04	LCE1D	100064144	3AT	3	0	16	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	TGFB1	2595	1	G04	LCE3B	100064149	3AT	3	0	17	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	TGFB1	2595	1	H04	empty-AD	0	3AT	3	0	18	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DPF2	190	1	A05	PICK1	100000407	3AT	3	4	11810	9423
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DPF2	190	1	B05	HSF2BP	100070143	3AT	3	4	9389	7480
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	DPF2	190	1	C05	empty-AD	0	3AT	3	0	10	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	D05	JADE2	12437	3AT	3	3	14521	12168
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	E05	NFYA	2092	3AT	3	4	11796	9723
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	F05	STAC3	4447	3AT	3	4	13002	10609
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	G05	LHX3	100016058	3AT	3	4	14283	11598
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	H05	TRIM41	7881	3AT	3	4	3345	2711
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	A06	FCHO1	55475	3AT	3	4	15131	11989
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	B06	CSNK2B	71965	3AT	3	4	12302	9929
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	C06	THAP1	1668	3AT	3	4	14546	12221
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	D06	KIF24	52949	3AT	3	4	14569	11965
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	E06	TSPYL2	100002000	3AT	3	4	14494	12156
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	F06	CT45A1	100015459	3AT	3	0	9	2
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	G06	MEOX2	824	3AT	3	3	9196	7472
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	H06	MEOX1	13795	3AT	3	3	10287	8362
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	A07	PAX6	100009072	3AT	3	3	4303	3514
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	B07	KEAP1	244	3AT	3	4	11750	9639
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	C07	ATN1	100070339	3AT	3	4	12853	10538
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	CSNK2A1	6699	1	D07	empty-AD	0	3AT	3	0	15	3
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	PHKG2	7463	1	E07	PHKA2	100010020	3AT	3	4	10583	8835
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	PHKG2	7463	1	F07	empty-AD	0	3AT	3	0	4	0
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	G07	VPS52	12541	3AT	3	4	7207	5967
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	H07	CCDC136	52859	3AT	3	4	8500	7008
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	A08	MIPOL1	11163	3AT	3	3	113	75
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	B08	AMOTL2	2910	3AT	3	4	9141	7587
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	C08	FSD2	54901	3AT	3	4	9330	7723
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	D08	CCHCR1	53053	3AT	3	4	9834	8232
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	E08	CDR2	7682	3AT	3	4	10883	8979
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	F08	GOLGA6L9	10460	3AT	3	4	8819	7460
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	G08	TFIP11	5894	3AT	3	4	11013	9176
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	H08	KRT31	56141	3AT	3	4	8496	6991
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	A09	TRIM54	55664	3AT	3	4	10800	8958
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	B09	KRT39	100064009	3AT	3	4	10339	8711
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	C09	MTUS2	9746	3AT	3	4	8371	6983
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	D09	KRT40	54668	3AT	3	3	6742	5746
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	E09	TRIP10	6046	3AT	3	4	8767	7400
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	F09	GRIPAP1	100011508	3AT	3	4	11570	9558
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	G09	KRT35	100014396	3AT	3	4	9569	8056
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	H09	PSMC6	5607	3AT	3	4	9246	7682
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	A10	RALBP1	2384	3AT	3	4	10201	8452
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	B10	DISC1	72137	3AT	3	4	9980	8247
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	C10	KRT37	100014378	3AT	3	4	9508	7832
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	D10	CEP170	1496	3AT	3	4	10438	8651
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	E10	IFT88	100011347	3AT	3	4	7666	6302
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	F10	KRT27	100066360	3AT	3	4	10820	9014
HsVcPPIP02a1	J37X7P_3_sample_3	O_DB	N_AD	SMARCE1	5702	1	G10	KRT16	100011278	3AT	3	4	11333	9402
